player_name,hand_id,starting_bankroll,net_earning,player_cards,play_cards_value,community_cards
Guibox,1003692227,750,-70,5dTs,5T,QhTdAs7d6d
Guibox,1003692288,640,-100,QhJh,QJ,AcAs4cJc4h
Guibox,1003692324,540,20,6d9c,69,8cAsKs6c5d
Guibox,1003692366,580,70,4c5h,45,5dJdQh3s8d
Guibox,1003692407,670,3,Th2d,T2,8s7h9c6c3d
Guibox,1003692449,693,80,3dJc,3J,9cKhJsKcAs
Guibox,1003706521,768,100,QsAs,QA,3h8cTsQd7h
Guibox,1003706612,868,-80,9s3c,93,8d9d8hTs6s
Guibox,1003707005,768,90,9h8h,98,2dTcJd5dQc
Guibox,1003707039,858,-50,8h8c,88,7c6cQdTsKh
Guibox,1003707262,758,-70,5dKd,5K,As6cQdKh8h
Guibox,1003707380,678,-50,Th9h,T9,KcJh7d2sJc
Guibox,1003707514,753,-10,2h3h,23,QhAs7d8c6d
Guibox,1003707643,703,-10,2d8d,28,6cAh5d6hKh
Guibox,1003707747,653,-110,8s7s,87,4c5dJd4s6d
Guibox,1003988390,533,80,TsTc,TT,9cQc4sJd8h
Guibox,1003988427,613,-40,2cAc,2A,JsQh5dQsKh
Guibox,1003988602,533,135,QdTd,QT,9c6hJd5sQc
Guibox,1003988905,558,70,6d8c,68,2sAc5c8hQh
Guibox,1003989142,548,-80,Kc3d,K3,QhQc6cKh7h
Guibox,1003989180,468,-70,9cKd,9K,Kh2dAc8s4d
Guibox,1003989387,298,-60,3h9d,39,Ah6d9c2h4d
Guibox,1003989479,218,160,5cQd,5Q,5s8c8s5h9h
Guibox,1003989530,378,-100,3s6h,36,ThAsAd4c8s
Guibox,1003989590,278,75,7sKh,7K,7dKd8h4dQs
Guibox,1003989758,463,-70,7c6s,76,3s2hTsJh9c
Guibox,1003989951,283,-70,5s8s,58,4c2d3c2cQc
Guibox,1003989996,213,8,Ad2c,A2,4d4cQsTd3h
Guibox,1003990074,191,-40,9sQs,9Q,3d6cJc6hTd
Guibox,1003990260,91,-70,8d8s,88,6h9sKsQd2d
Guibox,1003990299,21,26,Ts5d,T5,9h6cQhJhKh
Guibox,1003990321,47,-47,3d5s,35,7sAs8dAh3s
Guibox,1003990398,1000,85,TdTs,TT,6s2h7h3s8c
Guibox,1003990420,1085,-70,Ks8h,K8,6d8dJdQh4h
Guibox,1003990542,995,-90,8d7d,87,Qd7sQh3d8h
Guibox,1003990610,925,-50,4d2s,42,4s7c3h9c6c
Guibox,1003990757,865,-90,QhKh,QK,7c7hKdJhTs
Guibox,1003990896,695,-40,9sAd,9A,8h6c7cKcAc
Guibox,1003990947,655,-60,4dJs,4J,3cKhJcTcQd
Guibox,1003991010,625,215,6h5d,65,Jh9s7h8c2d
Guibox,1003991070,840,150,Jd3d,J3,6dAc3s5d8d
Guibox,1003991119,990,-80,7c6d,76,7sJh4h8c9h
Guibox,1003991166,910,-90,4h5s,45,5d8hKd5c7c
Guibox,1003991226,820,-180,5d9c,59,Ad3s2s2d4h
Guibox,1003991343,630,-40,9dTs,9T,5h5dJc9h7h
Guibox,1003991521,625,45,4hTc,4T,3s4sQd3h7h
Guibox,1003991555,670,-10,JhQd,JQ,9d3s4cKhAd
Guibox,1003991593,660,-50,5sJc,5J,5h8hQh3c7h
Guibox,1003991668,655,20,8dJc,8J,5d9c8h7d6c
Guibox,1003991838,655,-40,KcKh,KK,Ts5hAsQs7s
Guibox,1003991902,615,-50,3sKs,3K,Th4sJdKd2c
Guibox,1004118258,545,-50,Ks9h,K9,7c4cQdAs6d
Guibox,1004118331,475,-80,3hQs,3Q,Kh5h6s4cQh
Guibox,1004118410,410,-30,5h2h,52,6cKd9d8c2s
Guibox,1004118426,380,45,TdAh,TA,Ad3d2d4s7c
Guibox,1004118444,425,80,KcQh,KQ,QdAc4cJh9c
Guibox,1004118471,505,55,7c6s,76,5c2sQd7s9h
Guibox,1004118490,560,60,2hQh,2Q,3s6h4cQdQs
Guibox,1004118637,660,-70,7s4h,74,Ac8s5hKdJs
Guibox,1004118831,480,-60,QsTd,QT,Qd5cAh5d9h
Guibox,1004119024,410,65,3c7h,37,5d7dJd5h6s
Guibox,1004119058,475,-100,QcQs,QQ,8h8cKs5hAd
Guibox,1004119314,315,-210,7d6c,76,7hAh2hKcKd
Guibox,1004119353,105,-105,7dKh,7K,8cTh5d9d9s
Guibox,1004298150,950,-90,9sQd,9Q,Kc9dKh5d3h
Guibox,1004298199,860,-110,7dJc,7J,JdAdQhJs9s
Guibox,1004298361,710,-80,5c6s,56,8d4d6hAcQs
Guibox,1004298452,590,110,4dAd,4A,6d6h8h4s6s
Guibox,1004298492,715,-90,3h5h,35,5d6d9sKs3c
Guibox,1004298524,625,95,AdJd,AJ,Jh2dQcJc6h
Guibox,1004298646,750,80,Th8c,T8,9sJc6s7h3d
Guibox,1004298732,810,-10,Qd4h,Q4,5h2dTc5sJc
Guibox,1004298766,800,10,2dKd,2K,8c7d9h4cAh
Guibox,1004298780,810,80,QdKd,QK,6h2cKc6s5s
Guibox,1004298803,890,80,ThJc,TJ,7d3sKhQc9s
max899,1001990646,1828,-40,TcAd,TA,5h9cKcQs3h
max899,1001990704,1788,-90,JhTh,JT,2s7hJc6d5s
max899,1001991401,1643,-50,4h6h,46,As4sTh8s2d
max899,1001991554,1573,70,KsQc,KQ,3s6s4sAdKh
max899,1001991617,1643,-50,6s4s,64,3h4c7s9sAh
max899,1001991702,1593,-80,Qh8h,Q8,6s7c4s3dJh
max899,1001991865,1498,-80,5sJd,5J,Qh9c7sJhKc
max899,1001991923,1418,105,8dKd,8K,2h2c9dKh8c
max899,1001992083,1533,-100,Kh8s,K8,AdKd9c9s4s
max899,1001992153,1443,-80,4hKd,4K,7cQcThJd8h
max899,1001992207,1413,-90,3c2c,32,AsJd4d4cJs
max899,1001992244,1333,-70,7hQd,7Q,3c5h3sAhTs
max899,1001992396,1323,220,8c8h,88,8sQcQd9hJs
max899,1001992468,1538,-90,6cTc,6T,7d3dTs5hJd
max899,1002341175,1193,55,Ts4c,T4,8sTc6dJdAs
max899,1002341198,1248,50,4cAh,4A,Kh3c2h3d5s
max899,1002341237,1298,-80,7s4s,74,8h8c4d2hQh
max899,1002341465,1248,90,Ts7c,T7,3d6cThJc2h
max899,1002341482,1338,70,3dAc,3A,3cTs6h8d5d
max899,1002341504,1408,70,9sTc,9T,Qc3sJs4hTs
max899,1002341703,1343,-70,8dTh,8T,3dTcKc3s2h
max899,1002341931,1228,-70,5h9d,59,5c3hJd7c2s
max899,1002342022,1373,220,3s3h,33,3dQc2dAcJd
max899,1002342149,1593,90,Ad4d,A4,9h9d8dKh5d
max899,1002342185,1683,-24,Kd2d,K2,7hAs5c3cQd
max899,1002342257,1639,5,4sQc,4Q,ThQhKsTcTd
max899,1002342342,1614,75,JcTc,JT,TsKd3c7d9c
max899,1002342477,1654,-70,Jc3c,J3,4sKsThAsTs
max899,1002342685,1644,195,6hJs,6J,3h9cJhJcKs
max899,1002343020,1739,150,2hTs,2T,7sAs6sTcTh
max899,1002343053,1889,-80,KcAh,KA,JsKhJh5c5s
max899,1003203712,2152,80,TsAd,TA,8dAcJs7hQh
max899,1003203916,2352,90,JhAd,JA,2hKc4s2d9s
max899,1003203977,2442,-50,Ad7s,A7,Jh3h2dKd6h
max899,1003204045,2447,-60,8d8h,88,9cTcKd3dQs
max899,1003204136,2377,130,7d7h,77,2cKdTs4s6h
max899,1003204294,2522,-100,7sAs,7A,Tc3cQc4s9c
max899,1003204391,2422,-40,4h5s,45,5hQcAsJh9c
max899,1003204529,2342,-50,Kc3c,K3,QdJh3d7sQc
max899,1003204658,2272,-100,Qd4c,Q4,AdQsTs3cKc
max899,1003205197,2052,155,9h8c,98,3sTcAs9s3c
max899,1003281731,2147,-30,3c5c,35,KdTdJs3d7c
max899,1003281769,2117,-80,AhKh,AK,9c4d3s6d4h
max899,1003281875,2117,-70,7s2s,72,9dAh5s5c3h
max899,1003281905,2047,-60,Kh9c,K9,Ts9d7s3h2h
max899,1003282148,1942,-120,Th9h,T9,9s8cTc6s7s
max899,1003282446,1822,105,2dKs,2K,5sKdQh4s3c
max899,1003702943,1967,-10,Tc3c,T3,Qh5cKc6h5h
max899,1003702978,1957,125,Qh2c,Q2,9s7dQd7h4d
max899,1003705936,2469,-70,TsKh,TK,4dTh3h2s2h
max899,1003706685,2259,-90,KdTh,KT,4cAsKs7h6s
max899,1003712739,2174,-70,Kh5s,K5,TsTdTc5h8d
max899,1003712816,2124,40,Ts5c,T5,2d9c3hAc4c
max899,1003716603,2154,-90,9cKs,9K,3d9d2d3sAh
max899,1003716646,2064,90,AhQc,AQ,KsAd4h9c7c
max899,1003716667,2154,-80,5c5d,55,7c4cKcQh8s
max899,1003716887,2024,80,4c7c,47,7sQs7d8c5h
max899,1003717014,2164,60,Th5s,T5,AdTs8hJc5c
max899,1003717051,2224,-160,4s4d,44,Js7c4cQdKd
max899,1003717226,1969,85,JcTs,JT,7h8d4d9h3s
max899,1003717645,2109,-10,6h3h,63,8s4d9sJcKc
max899,1003717856,2074,80,QsQd,QQ,8hQc2c2h5s
max899,1003718146,2174,-20,7cJh,7J,5hAhKhTd8c
max899,1003718203,2189,-110,Jd3s,J3,3d5cQh8sAh
max899,1003718243,2079,-70,6hJd,6J,9c6dKsTs2h
max899,1003718353,1979,-40,QcTs,QT,7h3c9d5d3h
max899,1003718412,1949,105,JsTc,JT,QdTd9d4c6c
max899,1003718487,2124,-50,2h5d,25,6cJh7c5cKs
max899,1003718596,2114,0,Jd9c,J9,5dTd9hQhKs
max899,1003718627,2114,-40,6s6c,66,JcAs5sThQc
max899,1003718660,2084,-80,4h8s,48,Tc3c9cQhJc
max899,1003718712,2049,70,8cTs,8T,Ad9c7dJhQs
max899,1003719792,2169,-70,9hQd,9Q,Kc2h9dJd2d
max899,1003719867,2029,-90,Kh4c,K4,4sQsTh2h5h
max899,1003719894,1939,20,ThKs,TK,7d2hAd9c6c
max899,1003719921,1959,50,Kc7h,K7,AdJh8dTdQc
max899,1003719985,2039,-40,6dAd,6A,KdJh7h8d9c
max899,1003720015,1999,70,7hAh,7A,9s7s2h9cTh
max899,1003720047,2059,-70,8c9h,89,Jh8h4cKcTh
max899,1003720067,1989,-20,As4s,A4,Jd9h3hJh7h
max899,1003720197,1979,-40,7h3c,73,QcKc4cKh2d
max899,1003720256,2019,80,6s6d,66,5d5c9h4c7d
max899,1003720351,2109,-50,JhTs,JT,6h2c5s3dQd
max899,1003720385,2059,-80,Jh6c,J6,Js4dTc9h7d
max899,1003720419,1984,90,AdAc,AA,6d2c7cJcQd
max899,1003720437,2074,190,JhTh,JT,As2hQsKc2c
max899,1003720513,2254,50,Ah2s,A2,8c4c8s7c2c
max899,1003720732,2314,60,7sTc,7T,3sJhTd9s9h
max899,1003720775,2364,0,Kh6s,K6,9hQsAd7hJh
max899,1003720792,2364,-30,Qc2h,Q2,Ts6sJs4s2c
max899,1003720872,2364,-50,6h2s,62,Js2dAcAsQd
max899,1003720899,2314,-80,6c9c,69,9s7hJcKc3d
max899,1003720999,2224,-90,JdQc,JQ,5c7cQh6s9s
max899,1003721057,2134,-80,6d8s,68,5c7s8d3hJh
max899,1003721097,2054,-40,7dTd,7T,3cAs6cKdTc
max899,1003721132,2014,205,2c2h,22,8s7h2s2d5d
max899,1003721518,2219,280,8d8s,88,9c4dTsJd7d
max899,1003721579,2499,290,7c9c,79,8cJhTcAcAs
max899,1003793752,2784,-50,7sQs,7Q,Tc7cKh3h8c
max899,1003793844,2694,110,QdJh,QJ,5d2h4h3hAh
max899,1003794056,2774,380,AdAs,AA,5h9c7s7h4c
max899,1003882656,850,15,8cAc,8A,8sQc9sAh9d
max899,1003883004,995,75,6d9d,69,4h9c4c5dQd
max899,1003883227,1015,-80,Qc3c,Q3,TdQhKd5d8s
max899,1003883483,950,-90,KcKs,KK,JhAdQh4dJs
max899,1003889547,920,-70,Ac4s,A4,5h8c8hKd4h
max899,1003889626,840,-60,7c3s,73,Tc7hTsKcAs
max899,1003889734,810,140,2s2c,22,5s8s6d5cTc
max899,1003889788,950,90,Jd9h,J9,5d4cJc4dTh
max899,1003890116,980,-80,7s9h,79,5h9s2s3c4h
max899,1003890175,900,-10,3c6s,36,2d8h4hTc4d
max899,1003890237,890,-40,As2h,A2,9hThAc6cJh
max899,1003890316,830,160,TcQs,TQ,4c3sQc8cKd
max899,1003890367,990,-70,8sTs,8T,Ac4h8c9dQs
max899,1003890547,880,130,Jd9h,J9,ThKsQc6s4h
max899,1003890657,1010,65,TsKd,TK,Qd2h5h9hTc
max899,1003890764,1075,205,9sJh,9J,Kh9cJcJdTd
max899,1003890825,1280,90,TdTh,TT,KdQd2sQh2d
max899,1003890936,1340,105,AsQc,AQ,QsAd9h6d5c
max899,1003891123,1395,-20,5h7h,57,KcKd2cKsQh
max899,1003891774,1410,-70,9s6s,96,5d9h7h7cAc
max899,1003891814,1340,-50,8s2s,82,2c9d6c6h9c
max899,1003891851,1290,-30,6cAc,6A,9c7hQc6h5s
max899,1003891985,1260,-80,ThAs,TA,Ts5d9dJs4s
max899,1003892796,1110,-50,5dKc,5K,AhKs4s2s5c
max899,1003892853,1060,-100,KdKs,KK,Ad5h6h5dTd
max899,1003893047,935,-60,AsJd,AJ,8c3h5h6dTh
max899,1003893142,835,-120,3dQd,3Q,9hQsQcJhAc
max899,1003893249,705,150,8hJs,8J,Kh8cJc9sAh
max899,1003893432,895,-30,Kc5h,K5,9h8dAs5s8s
max899,1003985630,740,40,AcTh,AT,4d8hAh8sQh
max899,1003985896,660,-80,Js4s,J4,5s4c8s8c2h
max899,1003985953,580,-80,7s6c,76,4c4h5s6h2h
max899,1004042216,400,-70,2hKs,2K,3hAh6d6c4c
max899,1004042354,205,-205,8hKc,8K,Qd8sJhQh3d
max899,1004042966,1075,-30,Js7s,J7,QcKc8hAh2s
max899,1004043080,1015,160,JhJd,JJ,As5hJs4dTd
max899,1004043149,1175,80,Ts9d,T9,Qd8c7cJh5s
max899,1004043190,1255,-30,2h2c,22,3hTd9h6d5c
max899,1004043399,1305,-30,KsAd,KA,4h3s7d2d8d
max899,1004043876,1160,-100,AsQh,AQ,5hQdTsJh5d
max899,1004044022,1145,-110,TcKs,TK,QdKh7cQh2d
max899,1004044097,1035,75,QsJh,QJ,7s9hQc8h2h
max899,1004045627,1095,85,9hTh,9T,4c7d9s5sQc
max899,1004045660,1180,-80,5c6c,56,Qd6dAc2c3c
max899,1004045758,1095,-60,8dAc,8A,8s6c3c7hJh
max899,1004045907,1035,-80,AsKs,AK,5h2d7h4s3d
max899,1004046134,935,70,9cKd,9K,JcQh6d8dTs
max899,1004052062,965,-70,QcQs,QQ,Kc9sKs7d8c
max899,1004052167,895,120,3d9s,39,9dQh2sJhKd
max899,1004052206,1015,-90,AdJd,AJ,Js7h3s3d5c
max899,1004055507,805,5,9s8c,98,Js7c9h8hTh
max899,1004055588,885,110,QcQs,QQ,2c6cQd6s2h
max899,1004055618,995,-70,9sAs,9A,6d6c8s5c4s
max899,1004055640,925,-110,6sKc,6K,5dJcKs2dTh
max899,1004055741,850,-50,7hJs,7J,2c8c6d9c8h
max899,1004055830,855,-100,8h5h,85,9h4c8d2sKh
max899,1004055886,755,125,9d9s,99,8hJdKc6d8c
max899,1004056059,840,-90,Jc9h,J9,8s9s5hJdTs
max899,1004056118,750,75,AhTc,AT,KcJcQh2cAd
max899,1004056221,815,110,AdQc,AQ,8dAsQhTd8c
max899,1004056341,1000,-40,3cAh,3A,6d4d4cQs7c
max899,1004056408,950,40,6c2c,62,Qd6d4h3c8c
max899,1004056434,990,-80,4sJd,4J,6h9sJhTdKh
max899,1004056483,910,-80,Jc8s,J8,AdQs8cJh7d
max899,1004056561,885,90,6d6s,66,8h8c3s2h5c
max899,1004056662,1015,70,AcTh,AT,5cQd7d6hQc
max899,1004056703,1085,-140,Kc8s,K8,KsJc7cAh3h
max899,1004056776,995,-30,2h5h,25,9d3h7cThAs
max899,1004056832,945,-30,QsTc,QT,8h9c6c4h8c
max899,1004056913,930,-90,Qs3c,Q3,TdQh6c4cQd
max899,1004056985,825,80,KsKh,KK,Qc8d5sAc7s
max899,1004057062,895,-60,Qh8d,Q8,6s9dTh9hKd
max899,1004057087,835,50,3dQh,3Q,6c2cQdJdJh
max899,1004057207,930,-20,Ts7h,T7,8c3sAhJcKs
max899,1004057235,910,-60,6s5h,65,3h6dKsJsKd
max899,1004057269,850,-130,3sTs,3T,2h9h2c8cTd
max899,1004057362,670,-190,Td5s,T5,8c5h6dQs9d
max899,1004057447,525,-90,8sJc,8J,5d2s3h7s9c
max899,1004057482,435,-70,2c3c,23,Ac9h3sTc7s
max899,1004057527,370,-160,Kd3c,K3,9hAsKsAh4h
max899,1004057572,210,-130,3hJh,3J,9h9cKh2c6c
max899,1004057711,265,-240,7s3d,73,4d2c2sAdJh
max899,1004057751,25,-25,Kd8d,K8,2s8cQhKh8s
max899,1004057805,1020,-110,6dAs,6A,7cAh4dQs6h
max899,1004057902,940,20,7hKs,7K,AdQd4hTs4d
max899,1004057933,1000,90,AcKd,AK,2d3dThQsTd
max899,1004057965,1080,-30,6d3c,63,ThKcKhTc8c
max899,1004057984,1050,45,Ad5d,A5,Ts8h9h2hAc
max899,1004058104,1110,50,Jc5c,J5,4hQs8d9dJd
max899,1004058157,1160,-30,7sAc,7A,Jh8h2dKs3h
max899,1004058207,1185,-60,2d6c,26,6hKd4h9cTh
max899,1004058323,1160,-10,7c6d,76,3c9c8h3h8c
max899,1004058347,1150,-30,2dQs,2Q,6d8c5d3s7h
max899,1004058493,1145,-30,Qc6s,Q6,9h8d7sAd3d
max899,1004058557,1060,-80,KdAc,KA,5h6d4d9cJd
max899,1004498498,850,85,Qd6d,Q6,7hQs6cKhKs
max899,1004498589,1020,100,7sAc,7A,9h3d5h6sAh
max899,1004499237,1015,-70,6h4h,64,6d7cAhAd3d
StanD,1002345700,2702,-60,7s7c,77,8d5s6d5cKh
StanD,1002345795,2632,110,7cQd,7Q,Qs9h8c2s5s
StanD,1002346549,2672,115,JcJd,JJ,9h2h3d8d8s
StanD,1002346743,2787,90,7hKh,7K,Ks2c5hTs3s
StanD,1004410261,2227,-80,6sAs,6A,Ad6c7sKh5s
StanD,1004410561,2132,225,QcQh,QQ,8h6h3c9c6c
StanD,1004411178,2332,-150,KcJs,KJ,Jd4hKd4cAd
StanD,1004411566,2152,43,JhAs,JA,9cTd8c4s7h
rmcinc727,1001967935,360,10,6hKs,6K,9c3c8sQc5s
rmcinc727,1001969961,200,15,3sAs,3A,2hAh9h7sTs
rmcinc727,1001970053,205,-90,KdQd,KQ,8h8c9h2s9s
rmcinc727,1001970112,115,265,9dTc,9T,2c9s4c9h2d
rmcinc727,1001970490,315,110,KhQd,KQ,AdKs5c7sAc
rmcinc727,1001970660,425,-60,5dAd,5A,2dTc5s3hAc
rmcinc727,1001971737,340,-40,9dTs,9T,AdTd8h6dJh
rmcinc727,1001972042,290,250,QsQc,QQ,3c2d5d3hTs
rmcinc727,1001972251,450,-50,2c9h,29,4s2sTh2dQd
rmcinc727,1001972617,345,-30,QhAs,QA,Ks4dTh9cKd
rmcinc727,1001972730,285,-80,3c6h,36,2h4d4c3sAc
rmcinc727,1001972840,205,-180,3d6s,36,9h2c6c2d4d
rmcinc727,1001972966,25,-25,Ks3c,K3,2d9c6dKc9h
rmcinc727,1001978601,930,-60,9d9h,99,2dQdTd4c4h
rmcinc727,1001978753,850,80,TsJc,TJ,6dQsJhQdJs
rmcinc727,1001980411,835,62,KdJd,KJ,AdKhQd5cTh
rmcinc727,1001980745,882,145,As9h,A9,2s9s6h4hAh
rmcinc727,1001981502,867,-60,JhAd,JA,Qc7s8d2hAh
rmcinc727,1001988696,827,-60,JcKs,JK,2cJhAc8c9h
rmcinc727,1001989045,737,150,JhKh,JK,JcJdKsQcTd
rmcinc727,1001989211,877,120,JhTh,JT,Js3h2d4hTs
rmcinc727,1001989260,997,-70,QhTd,QT,ThJh8h2sQc
rmcinc727,1001989337,922,250,Jd8c,J8,8dQhTd8sAc
rmcinc727,1001989406,1172,80,7c8c,78,4s3c7sAdJs
rmcinc727,1001989475,1242,-70,7d9d,79,Ad6c2sQd9h
rmcinc727,1001989630,1147,-70,AhKs,AK,2sJc9sQh2d
rmcinc727,1001989656,1077,-50,AcJd,AJ,QhTh3d5d8d
rmcinc727,1001995086,1042,245,JdQc,JQ,QdQh6h5dQs
rmcinc727,1001995364,1257,-130,9s2h,92,Kd9d2d5cJh
rmcinc727,1001995434,1127,-80,8s8h,88,5c6d3h3sJd
rmcinc727,1001995632,1047,400,KcQh,KQ,Td6cJc9d5d
rmcinc727,1001995931,1417,95,KhAs,KA,8hKd8cQc5h
rmcinc727,1002127515,1512,30,Jd5s,J5,Qs8h9s7h6c
rmcinc727,1002127591,1532,-70,Ah4s,A4,8h9s9c2dTd
rmcinc727,1002127623,1462,-10,9d8s,98,3s2cAhQsKs
rmcinc727,1002127784,1452,-10,9h6c,96,Ad7dKsAcKd
rmcinc727,1002127896,1427,-10,4cKc,4K,Ah6h7d2s8d
rmcinc727,1002144527,1407,165,KcQs,KQ,8cAdTc5hJs
rmcinc727,1002144871,1562,60,Td9h,T9,9s7sThQs8c
rmcinc727,1002146585,1477,340,TdTc,TT,4d5s4c4s9d
rmcinc727,1002147909,1747,-40,AcJs,AJ,QcAd6cKh9s
rmcinc727,1002147962,1707,145,6d7c,67,7h6s3h9d9h
rmcinc727,1002159533,1832,65,TcTh,TT,9hKh8h6c8s
rmcinc727,1002159706,1897,110,AhJh,AJ,9s6h4c4s4d
rmcinc727,1002159781,2007,-70,AsKd,AK,TcQh4s9d4h
rmcinc727,1002160120,1892,-90,AhJc,AJ,QdTdKd6s8c
rmcinc727,1002160597,1802,55,QcQd,QQ,8hJhQh5h2s
rmcinc727,1002161797,1792,20,6h6d,66,5s4c8c7sQs
rmcinc727,1002162097,1812,-50,JhTd,JT,3hKcJc6d5c
rmcinc727,1002162271,1752,-30,4c7c,47,Qh2d4s8c9d
rmcinc727,1002162458,1782,10,JcKd,JK,Ks3h7s9dTh
rmcinc727,1002162592,1722,300,QcQh,QQ,4d3s6s6d2d
rmcinc727,1002162743,2022,-50,AhQd,AQ,4sTh7sTs9c
rmcinc727,1002163353,1942,-190,KdAd,KA,AcKcJc5sJh
rmcinc727,1002163868,1752,-20,Jd4h,J4,5c3c2d8sKd
rmcinc727,1002164528,1617,-70,3sAs,3A,3c5h8sQsTd
rmcinc727,1002165236,1522,-70,Ac3d,A3,KdQcAs6cQs
rmcinc727,1002165275,1452,-40,6d9d,69,QdKhKd8c8s
rmcinc727,1002165367,1412,-70,7cAc,7A,2hTh7dTs2d
rmcinc727,1002165423,1342,160,7h7d,77,9c6c7s4hJs
rmcinc727,1002165527,1502,-20,9s7s,97,Jd5dAs2dTc
rmcinc727,1002165554,1482,-60,7c8h,78,7s2s5cAdTc
rmcinc727,1002165866,1447,-120,JdKd,JK,5hQsKsQd7h
rmcinc727,1002165981,1322,-80,Ac2d,A2,2sTdTh7cQd
rmcinc727,1002166202,1242,125,9cAs,9A,4s7dAdKhJh
rmcinc727,1002168065,1197,100,TcJs,TJ,2c7hJc5cTh
rmcinc727,1002168099,1297,170,QdJs,QJ,2sThKsAh7d
rmcinc727,1002168213,1417,10,8dJh,8J,As4c2sKs7h
rmcinc727,1002168290,1417,-30,Jd8c,J8,9h4cAhQcKd
rmcinc727,1002168434,1372,-40,7s7c,77,Qs5hQdKd2s
rmcinc727,1002168520,1312,-90,AsAd,AA,Ts9d7hTh4c
rmcinc727,1002168549,1222,105,9s9c,99,8c5h7cTdAd
rmcinc727,1002168634,1317,-30,3d3c,33,Jh6h9d8h3h
rmcinc727,1002168697,1287,-10,4sTc,4T,7h2sJc7cKd
rmcinc727,1002168713,1277,40,8c8s,88,6h3dAsTdKc
rmcinc727,1002168736,1317,110,JhKc,JK,TcJc5s7s6s
rmcinc727,1002236110,1457,-30,KhAd,KA,Qd7s5c5sJh
rmcinc727,1002236151,1427,60,7s7d,77,4c8h2d8d3h
rmcinc727,1002236781,1422,110,8dAd,8A,2c3hAh9dAc
rmcinc727,1002237267,1497,35,Jc8c,J8,8sQd5sAd7d
rmcinc727,1002238030,1507,-60,3cAd,3A,Td5d6sAcJd
rmcinc727,1002248645,1282,-240,Jd9s,J9,Th6s9hKd3d
rmcinc727,1002249850,1267,20,7h7d,77,3h4h6cAhQh
rmcinc727,1002250619,1322,160,KcQh,KQ,4d7dTcAsJd
rmcinc727,1002250772,1437,-90,3cKc,3K,2cKdQcJh8s
rmcinc727,1002250881,1307,10,Ac6h,A6,9dJh3hKdQd
rmcinc727,1002250995,1337,40,7h7c,77,Jd6c4cQs9d
rmcinc727,1002251021,1377,-10,Kd2s,K2,9sTs8dJdAc
rmcinc727,1002251046,1367,-80,Ac4s,A4,Ah5cJc2d6d
rmcinc727,1002251244,1302,-10,2c7d,27,Kh5hAsTs8c
rmcinc727,1002251295,1287,-140,8dAs,8A,9d8c6c8h2d
rmcinc727,1002251328,1147,-60,Th7c,T7,Tc4h9cJsKd
rmcinc727,1002251629,1057,-60,Kd4d,K4,QdJcKc6h9s
rmcinc727,1002251818,1037,60,Jh8h,J8,6s4sJc4dTc
rmcinc727,1002251884,1097,-60,QdQh,QQ,5c2hKd6s4h
rmcinc727,1002660244,792,-10,Qd3h,Q3,8h7h7s5c4d
rmcinc727,1002660492,732,100,QcAh,QA,Tc3cQs7d4c
rmcinc727,1002660541,837,240,7d9d,79,7s9cJc7c6c
rmcinc727,1002660582,1077,-40,8dTd,8T,Tc2c3sQs6h
rmcinc727,1002660673,1057,15,3h6h,36,9d3s4c4sQc
rmcinc727,1002660832,1092,-40,Ac8s,A8,8d2cJhQsTh
rmcinc727,1002660944,1112,-40,KcJh,KJ,6c9d8sJdTs
rmcinc727,1002661267,1052,-60,AsJs,AJ,8hAd9c4hKd
rmcinc727,1002661384,992,-30,Jc4d,J4,3d7d8c4c3s
rmcinc727,1002661729,922,-50,7h5s,75,3c2d5d9d9c
rmcinc727,1002661755,872,-60,8hTh,8T,9cJdKsTs3h
rmcinc727,1002661858,782,-100,7d9h,79,5c7s7h8hQc
rmcinc727,1002661944,672,50,JdTc,JT,ThJcAs4s9c
rmcinc727,1002661964,722,-90,JcKh,JK,ThQsJs8hJd
rmcinc727,1002662117,582,3,4s8c,48,As5h7c7h5c
rmcinc727,1002670235,635,80,Td9d,T9,9sQhQsAcKd
rmcinc727,1002670279,715,-50,Ks8d,K8,8cTh5h7c2d
rmcinc727,1002670789,610,-30,QdTs,QT,KhJh6sJc5d
rmcinc727,1002671043,445,-180,6h8h,68,Js2h9sThQs
rmcinc727,1002671093,265,85,Kh6s,K6,9h5dQdQc6h
rmcinc727,1002671246,310,-40,9s8s,98,AdQhAh5hTd
rmcinc727,1002745841,270,260,AcJs,AJ,JcKh7c5cJh
rmcinc727,1002746351,510,85,9cKh,9K,Kd6c5sJs7s
rmcinc727,1002746864,505,-60,4dAh,4A,5dAs7c5c4h
rmcinc727,1002747125,440,-50,AdJs,AJ,Kc7dQdQs9s
rmcinc727,1002747779,395,-60,Ac9h,A9,2c5d3h2d7s
rmcinc727,1002747943,335,-90,9cAs,9A,3c9s9dQs4s
rmcinc727,1002748423,315,140,6d8c,68,8d3d6c8s9s
rmcinc727,1002749491,385,355,QhKc,QK,Ah4dTsJdTd
rmcinc727,1002749723,765,180,8c8h,88,6d4s7hQhKs
rmcinc727,1002750286,915,-70,JdTd,JT,7d4cTc8c4s
rmcinc727,1002750650,685,200,JhKd,JK,KhAc6d2sJs
rmcinc727,1002750959,835,-40,Th9h,T9,Jh8d6dJcAc
